customer_id,customer_name,country_id,cust_type_id
7531,Tina Macias,508,3
7532,Carolyn Smith,748,1
7533,Adam Jones,166,3
7534,Sergio Williams,86,3
7535,Corey Hernandez,31,2
7536,Scott Bray,426,4
7537,Ricky Miller,624,1
7538,Keith Williams,528,2
7539,Karen Brown,508,2
7540,Amber Pitts,192,1
7541,William Mcdaniel,312,1
7542,William Proctor,348,2
7543,Alicia Mckinney,534,2
7544,Charles Lloyd,578,2
7545,Joshua Oconnor,462,3
7546,Kenneth Johnson,292,4
7547,Joseph Phillips,659,3
7548,Nicole Carter,212,4
7549,Katrina Austin,756,1
7550,John Hayes II,418,1
7551,Tiffany Roberts,504,4
7552,Alice Smith,120,2
7553,Joseph Richards,454,2
7554,James Wilson,616,4
7555,Kelly Poole,832,3
7556,Madison Bennett,408,4
7557,Billy Hart,659,2
7558,Joseph Marsh,478,3
7559,Rita Roberts,434,2
7560,Mark Price,788,4
7561,Heather Livingston,780,4
7562,Michael Glass,232,4
7563,Javier Kim,300,1
7564,Deborah Guerrero,442,2
7565,Jennifer Page,36,1
7566,Stephen Lawson,800,3
7567,Kimberly Daniels,504,1
7568,Emily Garcia,705,1
7569,Edward Smith,780,3
7570,Jacob Pittman,840,2
7571,Ryan Daniels,16,4
7572,Sarah Baker,446,2
7573,Jennifer Cisneros,4,4
7574,Rachel Thomas,174,3
7575,Michelle Murphy,630,3
7576,Jeffrey Barrett,807,1
7577,Kristin Kirby,108,2
7578,Jesse Bowen,784,1
7579,Autumn Foster,248,1
7580,Megan West,860,1
7581,Sylvia Lopez,275,4
7582,James Mccoy,104,3
7583,Cynthia Harvey,112,3
7584,Jessica Miller,876,4
7585,Spencer Crawford,384,3
7586,Cristina Carey,268,3
7587,James Thomas,50,3
7588,Sarah Lin,520,1
7589,Jennifer Wagner,694,2
7590,Sheri Gillespie,242,4
7591,Kathy Hurst,233,3
7592,Alan Randall,234,1
7593,Victor Smith,340,3
7594,Holly Scott,540,1
7595,Susan Schmitt,10,3
7596,Molly Johnson,262,1
7597,Monica Miller,100,3
7598,Donald Weiss,148,4
7599,Juan Chen,776,3
7600,Elizabeth Jenkins,56,4
7601,Willie Johnson,484,4
7602,Dana Gonzalez,608,1
7603,Tiffany Baker,44,2
7604,Nicole Hicks,191,2
7605,James Nguyen,292,4
7606,Joshua Leach,662,3
7607,Sara Gonzalez,188,1
7608,John Schroeder,188,1
7609,Courtney Juarez,233,1
7610,Joseph Waters,212,2
7611,Laura Herrera,768,3
7612,Cathy York,32,2
7613,Douglas Torres,462,4
7614,Michael Baker,533,2
7615,Michael Lewis,438,2
7616,Elizabeth Adams,166,3
7617,Kim Johnson,585,4
7618,Craig Galvan,233,4
7619,Sheri Irwin,804,3
7620,Alexis Cole,807,2
7621,Jody Thompson,238,1
7622,Diana Payne,254,2
7623,Kenneth Griffith,752,1
7624,Adam Myers,850,4
7625,Alicia Cruz,600,3
7626,Shannon Torres,598,1
7627,Ashley Jackson,470,4
7628,Danielle Jones,818,4
7629,Nicole Parker,296,3
7630,Kenneth Smith,380,2
7631,Matthew Wolfe,68,3
7632,Brian Hanna,704,1
7633,Mackenzie Lopez,703,1
7634,Amanda Anderson,226,2
7635,Victoria Wagner,752,1
7636,Carlos Stevens,276,4
7637,Colleen Fischer,304,2
7638,Laura George,8,2
7639,Nicholas Robertson,24,3
7640,Jaime Bright,524,3
7641,Kari Smith,826,2
7642,Peter Delacruz,604,3
7643,John Davis,74,2
7644,Stephen Walker,512,2
7645,Amber Jones,598,3
7646,Stephanie Reed,428,2
7647,Kristina Frederick,28,2
7648,Anthony Davis,616,1
7649,Charles Thomas,104,3
7650,Anthony Johnson,480,3
7651,Renee Garcia,732,3
7652,Jerome Potts,372,2
7653,Melanie Baker,162,3
7654,Sandra Burnett,740,4
7655,Suzanne Gibson,756,4
7656,Oscar Dyer,876,2
7657,Emily Bishop,64,1
7658,Jacob Wang,833,2
7659,Deborah Russell,212,3
7660,Michael Shaffer,340,1
7661,Michael Tapia,376,3
7662,Johnny Stephens,312,2
7663,Derek Hammond,96,3
7664,Ashley Holland,4,3
7665,Heather Thomas,132,3
7666,Heidi Dawson,36,2
7667,Elizabeth Scott,104,4
7668,Edward Little,10,2
7669,Ian Welch,60,4
7670,Denise Pacheco,296,2
7671,Christine Gates,831,2
7672,James Nash,324,3
7673,Lisa Christensen,535,4
7674,Tina Maxwell,724,1
7675,Bridget Barry,756,3
7676,Veronica Rodriguez,703,4
7677,Michael Lucas,72,2
7678,Todd Meza,772,1
7679,Frank Rice,574,4
7680,Alexis Miller,616,3
7681,Rodney Smith,516,4
7682,Meghan Hess,90,4
7683,Ms. Shirley Griffin DDS,894,4
7684,Eric Bowers,148,3
7685,Angela Johnson,666,2
7686,Amy Watts,659,1
7687,Heather Warren,234,2
7688,Donna Booth,860,4
7689,Dylan Daniels,208,2
7690,Kimberly Smith DDS,608,2
7691,Barbara Ramirez,630,4
7692,Tammy Duarte,312,1
7693,Benjamin Thomas,50,2
7694,Paul Kaufman,31,1
7695,Alexis Wong,583,4
7696,Nicholas Jenkins,262,2
7697,Veronica Hart,516,4
7698,Tony Chavez,174,1
7699,Kelsey Giles,504,3
7700,Sarah Frazier,332,4
7701,Kelly Perkins,512,2
7702,Elizabeth Meadows,238,4
7703,Laura Mendoza,591,2
7704,Eric Ford,833,2
7705,Joseph Shaw,860,4
7706,Brent Davis,36,1
7707,Joseph Chavez,586,2
7708,Joseph Taylor,466,3
7709,Chelsea Zhang,380,2
7710,Antonio Velez,600,4
7711,Richard Baxter,214,4
7712,Joseph Payne,566,4
7713,Yesenia Myers,86,4
7714,Carrie Gross,686,4
7715,Edward Smith,434,1
7716,Alex Morgan,414,3
7717,Cindy Lee,528,3
7718,Zachary Daniel,410,1
7719,Catherine Jordan,16,2
7720,Larry Mullins,175,1
7721,Michael Beard,100,3
7722,Charles Campbell,788,4
7723,Hannah Booth,392,4
7724,Thomas Smith,404,3
7725,Dylan Strickland,512,4
7726,Cory Cole,554,2
7727,Katherine Wright,174,4
7728,Richard Hicks,608,4
7729,Julie Cabrera,100,1
7730,Diamond Wong,144,4
7731,Tracy Bowman,887,2
7732,Tonya Adams,558,4
7733,Kristen Hale,764,1
7734,Caleb Foster,466,1
7735,Kevin Lucas,450,2
7736,Lisa Bailey,44,4
7737,David Becker,581,1
7738,Amy Ryan,458,4
7739,Ivan Robinson,528,3
7740,Taylor Robertson,663,2
7741,Ryan Gutierrez,706,3
7742,Amber Fisher,548,3
7743,Morgan Juarez,450,2
7744,Lindsay Anderson,608,2
7745,Christopher Whitaker,336,1
7746,Ian Snyder,166,4
7747,Mary Heath,233,4
7748,Alexander Lozano,508,3
7749,Jade Hayes,226,4
7750,Thomas Sanchez,710,3
7751,Shelby Hunter,458,4
7752,Marilyn Chen,484,4
7753,Malik Garcia,392,4
7754,Karen Todd,334,4
7755,Michael Jacobs,24,4
7756,Brooke Gonzalez,480,2
7757,Brandon Stewart,392,3
7758,Phillip Owens,446,4
7759,Nathan Leon,624,3
7760,Kim Mitchell,520,2
7761,Cheryl Ford,833,4
7762,James Cowan,404,1
7763,Alexis Mccoy,516,2
7764,Shawn Miller,434,3
7765,Carol Bailey,702,1
7766,Christopher Johnson,500,4
7767,Justin Hill,100,1
7768,Jenny Silva,174,4
7769,Harold Howell,807,3
7770,Jeffrey Brandt,887,1
7771,Vanessa Wood,728,1
7772,Brad Everett,585,4
7773,Stephen Case,643,2
7774,Ashley Hill,682,2
7775,David Morgan,499,2
7776,Dr. Claudia Smith DVM,414,2
7777,Tina Turner,831,1
7778,Krystal Newman,710,4
7779,Greg Mckenzie,50,4
7780,Victor Lamb,144,2
7781,Sydney Kennedy,574,2
7782,Bethany Wolfe,364,2
7783,Amanda Schwartz,84,2
7784,Edward Moss,524,2
7785,Natalie Evans,454,1
7786,Richard Kemp,833,1
7787,Larry Massey,776,3
7788,Charles Barry,504,4
7789,Jeremy Carlson,292,3
7790,Allison Johnson,380,4
7791,Donna Newton,64,2
7792,Adam Brown,678,3
7793,Mr. Eric Stein,175,4
7794,Shelby Morrison,703,2
7795,Christopher Stewart,620,1
7796,Aaron Caldwell,400,3
7797,Joshua Stephens,231,1
7798,Gregory Osborne,24,2
7799,Samantha Patton,478,3
7800,Terry Martinez,626,1
7801,Jessica Bennett,690,4
7802,Kayla Li,334,1
7803,Heather Boyle,56,2
7804,Amanda Brown,52,3
7805,Angela Collins,384,4
7806,Brandon Wilson,36,4
7807,Darrell Myers,70,4
7808,Matthew Ramirez,608,3
7809,Robert Taylor,792,3
7810,Carolyn Thomas,620,2
7811,Debbie Boyd,780,3
7812,Jerry Brown,72,2
7813,Katherine Lawrence,887,2
7814,Jennifer Aguilar,440,4
7815,Christopher Fisher,232,1
7816,Makayla Zavala,652,3
7817,Steven Clay,850,1
7818,Kristina Sims,666,2
7819,Lisa Richards,642,3
7820,Peter Lewis,659,2
7821,Stacy Carrillo,120,4
7822,Aaron Mcmillan,380,1
7823,Brendan Jones,744,4
7824,Joanna Frederick,422,2
7825,Bradley Thomas,694,4
7826,Laura Price,24,2
7827,Kirk Thompson,60,1
7828,Kimberly Combs,724,4
7829,Melissa Oconnor,862,1
7830,Amy Fox,438,4
7831,Susan Warren,646,3
7832,Brandon Watson,360,1
7833,Nicole Munoz,492,1
7834,Kristi Maxwell,36,2
7835,Frank Garcia,208,2
7836,Melissa Higgins,162,1
7837,Tammy Webb,500,4
7838,Paul Parker,818,3
7839,David Green,798,2
7840,Rachel Wilson,36,3
7841,Amanda Graves,826,4
7842,Tammy Hill,144,4
7843,Katie George,662,4
7844,Justin Hawkins,348,2
7845,Kyle Smith,266,4
7846,Erika Moon,24,3
7847,Michelle Simpson,533,1
7848,Bradley Duncan,68,1
7849,Kara Strong,818,4
7850,Clifford Thomas,232,4
7851,Michael Carlson MD,152,2
7852,Scott Jimenez,760,3
7853,Amber Garcia,275,2
7854,Nicole Clay,462,3
7855,Michelle Figueroa,740,4
7856,Ana Kennedy,320,1
7857,Debbie Miller,438,2
7858,Laura White,384,2
7859,Kelly Burns,226,4
7860,Leslie Clements,222,3
7861,Daniel Jackson,64,2
7862,Thomas Rivera,496,2
7863,Darrell Howell,703,4
7864,Timothy Logan,74,4
7865,Charles Campbell,643,3
7866,Nicholas Noble,663,2
7867,Timothy Conley,804,4
7868,Kimberly Taylor,784,2
7869,Dylan Gray,208,3
7870,Anna Schwartz,404,2
7871,Melissa Reed,188,2
7872,David Lynch,454,3
7873,Ashley Carson,887,1
7874,Tara Barron DDS,336,4
7875,Julie Lambert,706,3
7876,Lauren Reeves,566,2
7877,Bailey Holt,16,1
7878,Jose French,800,4
7879,Sydney Butler,328,1
7880,Veronica Barnett,768,4
7881,Aimee Neal,492,4
7882,Suzanne Jacobs,832,1
7883,Tamara Lopez,356,3
7884,Anita Rivera,682,3
7885,Barbara Randall DVM,332,1
7886,Deborah Lopez,540,3
7887,Anthony Perez,52,1
7888,Sean Bean,659,3
7889,Jose Adkins,430,2
7890,Alexandria Duarte,788,2
7891,Veronica Perry,604,3
7892,Cameron Moore,760,1
7893,Mark Wilson,162,4
7894,Joshua Meyers,634,2
7895,Deborah Taylor,196,1
7896,Shelley Payne,682,1
7897,Teresa Phillips,642,3
7898,Michael Carroll,440,4
7899,Amanda Williams,348,3
7900,Anthony Beltran,624,3
7901,Jeffrey Ingram,136,1
7902,Alexander Perry,239,2
7903,Mitchell Adams,600,1
7904,Joseph Shields,226,4
7905,Nicholas Doyle,608,2
7906,Jennifer Matthews,796,4
7907,Pamela Ferguson,68,2
7908,Melinda White,600,4
7909,Timothy Rodriguez,360,1
7910,Michelle Anderson,10,4
7911,Jennifer Wilson,581,1
7912,Clarence Gonzalez,166,4
7913,James Benson,214,1
7914,Susan Duran,86,3
7915,Savannah Woods,690,1
7916,Jessica Ramirez,388,1
7917,Dennis Bates,192,1
7918,Bryan Acevedo,662,3
7919,Julia Flores,800,4
7920,Daniel Smith,260,1
7921,Robert Campbell,344,4
7922,Gregory Burns,583,4
7923,Steven Collins,104,1
7924,Rose Davis,688,4
7925,David Shaw,442,4
7926,Christina Taylor,584,4
7927,Kim Armstrong,792,1
7928,Leslie Moore,334,3
7929,Debra Wu,854,2
7930,Isaiah Le,740,4
7931,Patricia Boyer,384,3
7932,James Mclaughlin,744,4
7933,Eric Graham,233,1
7934,Laura Wood,60,2
7935,Kelli Dennis,748,1
7936,James Zimmerman,710,2
7937,Amy Lopez,50,1
7938,Sean Trevino,408,3
7939,Jennifer Garner,208,4
7940,Kelly Crosby,218,3
7941,Henry Moore,86,1
7942,Joseph Mathews,780,3
7943,Linda Charles,854,1
7944,Carol Scott,275,2
7945,Brian Luna,663,1
7946,Holly Jennings,876,1
7947,Megan Goodman,748,3
7948,Taylor Thomas,716,3
7949,Nicholas Miller,51,2
7950,Andre Brown,144,2
7951,Aaron Young,724,3
7952,Teresa Pearson,40,3
7953,Stephen Lam,795,3
7954,Leah Carey,212,1
7955,Trevor Morris,414,4
7956,Gary Delgado,450,2
7957,Perry Gill,312,4
7958,Bryan Roman,662,3
7959,Allen Hartman,508,1
7960,Regina Horne,524,1
7961,Yvette Williams,428,3
7962,Terri Gomez,96,3
7963,Jennifer Gregory,702,4
7964,Jay Moss,458,1
7965,Robert Price,124,3
7966,Raymond Green,882,1
7967,Sarah Day,882,2
7968,Jenna Williams,620,3
7969,Nicholas Wallace,438,2
7970,Stephen Arnold,76,2
7971,Jessica Rose,232,1
7972,Jeremy Wheeler,768,3
7973,Roberta Berry,548,1
7974,Austin Mccarthy,70,1
7975,Ms. Misty Richard MD,704,2
7976,Jay Branch,312,2
7977,Jacob Jordan,208,2
7978,Carmen Espinoza,16,4
7979,Christian Garcia,674,2
7980,Leslie Woods,670,2
7981,Jack Marsh,663,1
7982,Tracy Forbes,328,3
7983,Diane Combs,180,4
7984,Ana Hartman,404,4
7985,Julian Henderson,8,1
7986,Aaron Butler,332,2
7987,Robert Walton,152,3
7988,Travis Clark,660,4
7989,Angela Miller,178,1
7990,Brett Williams,28,1
7991,Melanie Thomas,132,2
7992,Matthew Dunlap,276,4
7993,Dr. Jennifer Jones MD,158,4
7994,Lynn Cox,504,1
7995,Maxwell Jackson,584,1
7996,Jason Hamilton,862,3
7997,Grace Villanueva,660,4
7998,Charles Garrison,702,1
7999,Shannon Anderson,120,1
8000,Nicholas Park,876,1
8001,Heather Rush,450,3
8002,Deborah Guzman,442,1
8003,Jackie Pope,663,1
8004,Rachel Serrano,492,1
8005,Larry Jones,772,3
8006,Ryan Kelly,492,1
8007,Mrs. Kathryn Johnson DDS,882,4
8008,Daniel Wolfe,266,4
8009,Kevin Barr,76,1
8010,Kathleen Page,876,4
8011,Melissa Alexander,175,2
8012,Kristen James,496,1
8013,Adam Serrano,112,4
8014,Erica Donaldson,214,4
8015,Todd Smith,434,1
8016,James Watson,516,2
8017,Robin Jordan,410,3
8018,Laurie Miller,600,1
8019,Tamara Jones,584,4
8020,Mark Stephenson,660,1
8021,Evan Hodge,716,2
8022,Jessica Jordan,807,1
8023,Justin Gonzalez,520,1
8024,Jennifer Baker,520,2
8025,Amanda Price,136,4
8026,Gabrielle Ross,434,2
8027,Stephen Wood,288,2
8028,Mr. Jamie Kelly,654,1
8029,Michelle Ramos,876,3
8030,Scott Lewis,440,4
8031,Tonya Watson,56,2
8032,Craig Moran,120,1
8033,William Robinson,100,2
8034,Lisa Reynolds,499,1
8035,Sarah Dorsey,660,4
8036,John Bennett,748,1
8037,Marvin Klein,578,2
8038,Angela Anderson,504,1
8039,Alexis Barrera,516,1
8040,Kevin Hayes,332,2
8041,Kyle Mendoza,422,3
8042,Barbara Lopez,795,4
8043,Taylor Hall,682,3
8044,Joseph Vega,320,3
8045,Jason Bonilla,574,1
8046,Lori Bennett,762,3
8047,Kristina Moore,496,4
8048,Ryan Freeman,638,2
8049,Anna Patel,670,1
8050,James Howell,388,4
8051,John Pacheco,24,1
8052,Jessica Edwards,604,4
8053,Ashley Garza,72,4
8054,Christy Stephens,32,4
8055,Michael Barry,324,4
8056,Justin Phillips,266,3
8057,Yvette Medina,248,1
8058,Carolyn Hogan,788,2
8059,Philip Klein,31,3
8060,Sarah Pugh,558,3
8061,Jonathan Miller,48,1
8062,Misty Anderson,704,4
8063,Amy Johnson,499,1
8064,Jennifer Watkins,760,3
8065,Jason Tucker,768,3
8066,Richard Hunt,534,4
8067,Beverly Olsen,583,2
8068,Laurie Church,732,1
8069,Kimberly Gutierrez,304,4
8070,Joe Hernandez,654,2
8071,Mary Dunlap,498,4
8072,Amy Scott,360,3
8073,Leonard Thomas,28,1
8074,Lauren Davis,20,4
8075,Summer Young,826,4
8076,Bryan Harmon,246,3
8077,Aaron Rosales,626,1
8078,Joseph Jones,178,4
8079,Dana Johnson,608,1
8080,Barbara Petersen,212,2
8081,Robert Booker,662,2
8082,Carla Adams,44,3
8083,Eric Carlson,705,4
8084,Jeffrey Miller,140,2
8085,Stephanie Benjamin,570,3
8086,Kelly Chang,40,3
8087,Brad Levy,574,1
8088,Todd Davis,84,2
8089,Joshua Murphy,191,4
8090,David Bush,516,3
8091,Curtis Barrera,652,1
8092,Timothy Davis,248,3
8093,Tara Davenport,585,4
8094,Sonia Hernandez,620,3
8095,Nancy Perez,548,3
8096,Nicole Gillespie,630,3
8097,Jeanette Torres,654,1
8098,Aaron Berg,862,4
8099,John Park,268,3
8100,Sophia Kelley,384,4
8101,Mrs. Nichole Miller,478,2
8102,Melinda Anderson,798,3
8103,Bruce Bell,548,3
8104,Wendy Hernandez,300,1
8105,Amanda Roberts,4,2
8106,Samantha Carr,474,3
8107,Robert Parker,288,4
8108,Peter Frank,638,2
8109,Nancy Liu DVM,292,4
8110,Omar Sanchez,728,3
8111,Megan Fitzgerald,643,3
8112,Tammy Johnson,634,4
8113,Karen Castaneda,296,2
8114,Donald Harper,574,2
8115,Steven Powell,694,2
8116,Kelly Jordan,762,3
8117,Sara Madden,882,1
8118,Valerie Watson,768,1
8119,Christine Osborne,400,2
8120,Stephanie Henson,584,2
8121,Frank Reed,288,2
8122,Anna Smith,876,1
8123,Kelly Pena,156,3
8124,Kathleen Gonzales DVM,678,2
8125,Kyle Cooper,231,1
8126,Catherine Krause DVM,466,3
8127,Nicholas Morales,694,2
8128,Edward Church,170,2
8129,Mitchell Wilcox,368,3
8130,Antonio Miller,380,4
8131,James Andrews,270,4
8132,Dylan Tate,578,4
8133,Lisa Gomez,108,4
8134,David Jackson,175,4
8135,Laura Oliver,659,1
8136,Edward Estes,184,1
8137,Julie Moon,682,1
8138,Jade Jones,140,4
8139,Kelly Perez,408,1
8140,Amanda Thomas,258,2
8141,Jessica Rush DDS,578,1
8142,Cindy Garner,548,1
8143,Jessica Maddox,204,3
8144,Amanda Gonzalez,512,4
8145,Elizabeth Hernandez,508,1
8146,Amanda Green,192,1
8147,Vincent Guerra,663,3
8148,James Gordon,231,3
8149,Suzanne Crawford,368,3
8150,Jeremy Williams,152,4
8151,Mr. Jamie Ramirez II,562,1
8152,Kimberly Love,752,1
8153,Kristen Rosales,72,3
8154,Michael Woods,674,1
8155,Mike Hodges,238,1
8156,Lori Jenkins,76,4
8157,David Morton,434,2
8158,David Newman,232,2
8159,Anthony Fuller,642,2
8160,Matthew Medina,478,1
8161,Jenny Martinez,400,2
8162,Joshua Fletcher MD,608,1
8163,Mrs. Michelle Barnes,688,1
8164,Lisa Howard,470,2
8165,Dr. Michael Harvey Jr.,600,3
8166,Misty Patterson,100,3
8167,Traci Carroll,862,1
8168,Phyllis Alvarez,646,3
8169,James Glover,408,2
8170,Brandon Anderson,764,2
8171,Michael Mills,478,4
8172,Crystal Fuentes,833,2
8173,Mike Ramirez,170,4
8174,Michael Flores,604,4
8175,Rachel Thompson,248,2
8176,Katie Martinez,752,4
8177,Lisa Miranda,332,2
8178,Jonathan Wilson,68,2
8179,Cassandra Brooks,446,4
8180,Nathaniel York,554,3
8181,Victoria Thomas,254,1
8182,Ashlee Hill,652,4
8183,Timothy Simpson,496,2
8184,Michael Moore,60,4
8185,James Cook,638,1
8186,Erika Dunn,48,4
8187,Michael Chen,504,4
8188,Olivia Willis,492,4
8189,Bob Washington,570,3
8190,David Dawson,86,2
8191,Linda Weber,531,3
8192,Steven Lloyd,158,2
8193,Sydney Robinson,581,2
8194,Jennifer Torres,663,3
8195,Dennis Banks,120,2
8196,Kayla Spears,531,4
8197,William Morrison,442,2
8198,Katrina Harris,682,4
8199,Sara Rogers,716,1
8200,Shawn Kim,860,2
8201,Kerry Peterson,40,3
8202,Nancy Hinton,780,1
8203,Keith Hart,748,3
8204,Eric Nguyen,348,3
8205,Matthew Wilson,368,3
8206,Shaun Hernandez,580,2
8207,Ryan Goodwin,600,4
8208,Bradley Espinoza,8,2
8209,Elizabeth Lewis,716,3
8210,Willie Saunders,136,2
8211,Charles Price,500,3
8212,Mr. Jose Maldonado,894,1
8213,Daniel Chen,152,3
8214,Stephanie Ruiz,334,4
8215,Steven Haynes,894,3
8216,Ashley Bowman,51,2
8217,Katherine Burns,854,1
8218,Thomas Davis,212,4
8219,Travis Davis,585,1
8220,Amber Perez,600,4
8221,Ryan Barnes,68,4
8222,Alexis Harrell,184,2
8223,Patricia Nguyen,688,1
8224,Christopher Anderson,554,2
8225,Dr. Joseph Gonzales,222,3
8226,Aaron Campbell MD,894,4
8227,Donna Robbins,180,1
8228,Daniel Monroe,800,2
8229,Paula Wallace,28,1
8230,Paula Phillips,772,3
8231,Kelli Smith,356,4
8232,Justin Dennis,570,4
8233,Elizabeth Brown,120,3
8234,Cesar Williams,4,1
8235,Taylor Roberts,670,4
8236,Andrea Johnson,508,4
8237,Lauren Miller,438,1
8238,Matthew Hays,380,1
8239,Julie Carpenter,600,3
8240,William Kelley,70,2
8241,Jessica White,90,2
8242,Lisa Braun,188,1
8243,Amanda Romero,638,1
8244,Kyle Patterson,516,2
8245,Matthew Esparza,192,1
8246,Gabrielle Sandoval,784,3
8247,Tammy Butler,10,2
8248,Gloria Wu,36,1
8249,Jonathan Frost,831,1
8250,Kimberly Brown,188,1
8251,Jennifer Oliver,152,4
8252,Linda Rodriguez,504,3
8253,Christopher Allen,116,4
8254,Katherine Farmer,570,1
8255,Sandra James,434,3
8256,Emily Glass,368,4
8257,Corey Fletcher,591,2
8258,Ashley Byrd,496,4
8259,Christopher Padilla,242,1
8260,Cassandra Barnes,800,3
8261,Marissa Crawford,663,2
8262,Ashley Carroll,520,3
8263,Jeffrey Clark,50,4
8264,Daniel Barry,831,1
8265,Nicole Ball,72,1
8266,Angela Diaz,260,2
8267,Frank Glenn,480,2
8268,Michael Ingram,248,2
8269,Christine Wallace,728,2
8270,Andrew Lewis,196,3
8271,Jeffrey Goodman,276,1
8272,Mr. Robert Nielsen,32,3
8273,Amanda Weber,466,1
8274,Shane Li,304,1
8275,Carlos Miller,462,2
8276,Joel Herrera,440,1
8277,Jessica Mendoza,100,4
8278,Megan Martin,300,4
8279,John Fisher,208,2
8280,Donna Lamb,44,1
8281,Emily Perry,876,2
8282,Robert Flores,795,3
8283,Morgan Jordan,250,1
8284,Kathy Mcguire,499,3
8285,Clayton Jones,466,3
8286,Anthony Ramos,68,4
8287,Michael Montgomery,112,2
8288,Anna Moore,446,2
8289,Edwin Flowers,608,2
8290,Brittany Jackson,275,3
8291,Jennifer Watts,670,4
8292,Gabrielle Moore,732,4
8293,Lisa Whitehead,862,2
8294,Tim Flores,784,1
8295,Jorge Barrett,120,1
8296,Heather Peterson,533,4
8297,Dr. Jennifer Ellis,140,1
8298,Michael Davis,418,1
8299,Jeremy Williams,858,1
8300,Jennifer Craig,28,1
8301,Linda Walker,12,3
8302,Kenneth Coleman,690,4
8303,Michael Fowler,74,4
8304,Kenneth Oliver,732,1
8305,Michael Phillips,533,2
8306,Jonathan Hall,450,1
8307,Dawn Patterson,348,3
8308,Steven Wilson,140,2
8309,Carol Pitts,158,1
8310,Kimberly Washington,688,1
8311,Russell Watkins,887,3
8312,Elizabeth Turner,882,1
8313,Tina Powers,554,2
8314,Jesse Higgins,788,4
8315,Alexandria Allen,533,1
8316,Andrew Frazier,512,1
8317,Matthew Liu,156,1
8318,Karen Combs,120,4
8319,Nathan Jones,795,2
8320,Mariah Bowman,51,3
8321,Joshua Small,16,4
8322,Nathan Ford,850,2
8323,James Savage,500,2
8324,Ashley Stone,533,3
8325,Sheri Jenkins,68,2
8326,Kelsey Gonzalez,832,3
8327,Edwin Phillips,666,4
8328,Rachel Ryan,239,1
8329,Joshua Anderson,32,4
8330,Eric Taylor,300,3
8331,Christine Wade,296,2
8332,Johnathan Watts,262,2
8333,Elizabeth Mckinney,292,2
8334,Angel Wood,531,1
8335,Claudia Copeland,826,3
8336,Douglas Nelson,630,3
8337,Nicolas Abbott,585,1
8338,Travis Pierce,660,3
8339,Jennifer Wilson,724,4
8340,Linda Davis,152,3
8341,Dominique Fowler,533,2
8342,Stephanie Quinn,36,2
8343,Perry Rodriguez,832,1
8344,Tammy Scott,659,4
8345,Maxwell Martinez,860,3
8346,William Davis,792,4
8347,Daniel Brown,428,1
8348,Deborah Massey,724,3
8349,Amanda Mcbride,581,1
8350,Brian James,430,2
8351,Jared Cervantes,832,2
8352,Roberto Warren,270,1
8353,Brian Chavez,566,2
8354,Ashley Palmer,96,4
8355,Heather Rodriguez,660,2
8356,Timothy Reynolds,498,4
8357,Shannon Parker,585,4
8358,James Gutierrez,20,1
8359,Jimmy Dunn,832,2
8360,Angela Bradley,344,3
8361,Amy Cook,352,1
8362,Patrick Casey,20,1
8363,Ronald Meza,583,4
8364,Derrick Perez,554,1
8365,Elizabeth Long,24,2
8366,Debra Gross,740,1
8367,Connie Thompson,246,2
8368,Tracy White,64,1
8369,Kimberly Owens,276,4
8370,Sherri Garrett,798,1
8371,Cody Lester,612,4
8372,Jennifer Moore,234,4
8373,Wendy Anderson,328,4
8374,Mark Jackson,400,3
8375,Steven Wallace,74,1
8376,Abigail Barnes,334,3
8377,Melinda Brooks,524,4
8378,Luis Allen,86,2
8379,Christopher Garcia,116,2
8380,Kenneth Marquez,124,1
8381,Jonathan Nguyen,175,1
8382,Laura Clark,44,4
8383,Krista Spencer,578,3
8384,Gregory Hernandez,499,1
8385,Kimberly Wyatt,732,1
8386,Luis Bailey,674,1
8387,Elizabeth Lawrence,24,4
8388,Elizabeth Smith,581,1
8389,Jennifer Lang,630,1
8390,Ronald Mitchell,524,2
8391,Larry White,706,3
8392,Kenneth Lee,634,3
8393,Joshua Smith,50,4
8394,Jose Miller,430,1
8395,Robert Smith,226,3
8396,David Anderson MD,833,4
8397,Ashley Richards,705,2
8398,Dean Brown,780,1
8399,Leonard Wong,312,3
8400,Adam Duke,862,3
8401,Jennifer Stone,208,4
8402,Alex White,646,3
8403,Todd Perkins,51,3
8404,Patricia Phillips,772,2
8405,Betty Hughes,662,3
8406,Michael Lee,528,2
8407,Shaun Mcdonald,344,2
8408,Haley Valencia,392,1
8409,Nicole Harrison,178,4
8410,Luis Kelley,68,3
8411,Nicholas Charles,260,2
8412,Richard Hubbard,466,1
8413,Amy Caldwell,356,2
8414,Amy Clark,426,1
8415,Charles Collins,86,3
8416,Jacob Wilson,196,1
8417,Theresa Rose,600,3
8418,Kelly Garner,352,3
8419,Andrew Zimmerman,392,4
8420,William Benton,760,3
8421,Clayton Bradford,504,1
8422,Tanya Cardenas,76,2
8423,Gregory Taylor,188,3
8424,Keith Smith,124,4
8425,Cameron Olsen,268,4
8426,Kurt Sexton,704,4
8427,Mark Morton,275,4
8428,Melissa Frank MD,226,2
8429,Alisha Tate,674,1
8430,Eric Hart,332,2
8431,Carlos Gordon,500,4
8432,Marissa Kennedy,116,4
8433,Robert Spencer,764,3
8434,Joshua Turner,780,2
